Nom du Médicament,URL,Image URL,Age minimal d'utilisation,Allaitement,Boîte,Classe thérapeutique,Code ATC,Composition,Conservation,Contres-indication(s),Convention de Vienne,Distributeur ou fabriquant,Dosage,Effets indésirable,Grossesse,Indication(s),Laboratoire détenteur de l'AMM dans le pays d'origine,Lien du Produit,Mises en garde,Nature du Produit,Notice en arabe,Notice en français,PPC,PPV,Particularité,Posologies et mode d'administration,Princeps,Prix hospitalier,Présentation,RCP,Risque potentiel de dépendance ou d’abus,Statut,Substance (s) psychoactive (s),Tableau,Tiers Payant
,https://medicament.ma/medicament/remsima-100-mg-poudre-pour-solution-a-diluer-pour-perfusion/,,,,,"Inhibiteur du TNF alpha, anticorps monoclonal chimérique humain-murin",L04AB02,Infliximab,,,,PROMOPHARM (HIKMA) (https://medicament.ma/laboratoire/promopharm-s-a/),100 MG,,,"Polyarthrite rhumatoïde | Infliximab est indiqué, en association avec le méthotrexate, pour la réduction des signes et symptômes, pour l’amélioration de la capacité fonctionnelle et pour le ralentissement de la progression de la destruction articulaire, chez les patients adultes atteints d’une maladie active et n’ayant pas suffisamment répondu au méthotrexate, et chez les patients adultes atteints d’une maladie sévère active et évolutive, non traités auparavant par le méthotrexate ou d’autres DMARDs. Infliximab ne doit être administré que par des médecins expérimentés dans la prise en charge de patients souffrant de polyarthrite rhumatoïde active. | Arthrite psoriasique | Infliximab est indiqué pour la réduction des signes et symptômes de l’arthrite chez les patients atteints d’arthrite psoriasique active, n’ayant pas suffisamment répondu aux autres traitements de fond. | Maladie de Bechterew/Spondylarthrite ankylosante | Infliximab est indiqué pour la réduction des signes et des symptômes, ainsi que pour l’amélioration de la capacité fonctionnelle chez les patients adultes souffrant d’une maladie active sévère et n’ayant pas répondu aux traitements conventionnels (physiothérapie, AINS). | Maladie de Crohn chez l'adulte et l'enfant | Adultes (≥18 ans): | Infliximab est indiqué dans le traitement de la maladie de Crohn active modérée à sévère chez les patients adultes n'ayant pas répondu à un traitement conventionnel complet et adéquat par corticostéroïdes et/ou immunosuppresseurs. L'objectif du traitement est la réduction des symptômes et le maintien d'une rémission clinique. | Traitement de la maladie de Crohn fistulisée, sévère, chez les patients adultes n'ayant pas répondu à un traitement conventionnel complet et adéquat (comprenant antibiotiques, drainage et immunosuppresseurs). | Maladie de Crohn chez l'enfant et l'adolescent (de 6 à 17 ans): | Infliximab est indiqué dans le traitement de la maladie de Crohn active, sévère et évolutive, chez les enfants et les adolescents n'ayant pas répondu à un traitement conventionnel complet et adéquat, ou chez lesquels ce traitement est mal toléré ou contre-indiqué. Infliximab a été étudié uniquement en association avec un traitement immunosuppresseur conventionnel. | Colite ulcéreuse chez l'adulte et l'enfant | Adultes (≥18 ans): | Infliximab est indiqué pour le traitement de la colite ulcéreuse active modérée à sévère chez les patients adultes répondant de manière insuffisante ou présentant une intolérance à un traitement conventionnel complet et adéquat, y compris 5-ASA, corticostéroïdes et 6-MP ou AZA. | Colite ulcéreuse chez l'enfant et l'adolescent (de 6 à 17 ans): | Infliximab est indiqué pour le traitement de la colite ulcéreuse active modérée à sévère chez les patients pédiatriques âgés de 6 à 17 ans qui répondent de manière insuffisante à un traitement conventionnel, y compris les corticostéroïdes et la 6-MP ou l'AZA, ou présentent une intolérance ou une contre-indication à un tel traitement. | Psoriasis | Infliximab est indiqué chez les patients adultes présentant un psoriasis en plaques modéré à sévère, pour lesquels une photothérapie ou des traitements systémiques conventionnels se sont avérés inappropriés ou insuffisants. La sécurité et l’efficacité d’un traitement d’une durée de plus d’un an n’ont pas été étudiées.",,,,,,,,4267.00 dhs,,,,3981.00 dhs,1 flacon,,,Commercialisé,,A,
,https://medicament.ma/medicament/repatha-140-mg-solution-injectable/,,,,,"Hypolipémiant, anticorps monoclonal humain (anti-PCSK9)",C10AX13,Evolocumab,,,,AMANYS PHARMA (Ex SAHAM PHARMA) (https://medicament.ma/laboratoire/saham-pharma/),140 MG,,,,Amgen,,,,,,,4874.00 dhs,,,,4606.60 dhs,Boite de 2 stylos pré remplis de 1 Ml de solution,,,Commercialisé,,A,
,https://medicament.ma/medicament/resincal-99-75-poudre-pour-suspension-buvable/,,,,,Médicaments pour le traitement de l’hyperkaliémie et de l’hyperphosphatémie,V03AE01,Polystyrène sulfonate de calcium,,,,SOLUDIA MAGHREB (https://medicament.ma/laboratoire/soludia-maghreb/),99.75 %,,,Traitement et prévention de l'hyperkaliémie,,,,Complément alimentaire,,,,298.00 dhs,,,,198.40 dhs,Flacon multidoses  de 400 g de poudre,,,Commercialisé,,,
,https://medicament.ma/medicament/resinsod-suspension-buvable/,,,,,V03AE01,,Polystyrène sulfonate de sodium,,,,SOLUDIA MAGHREB (https://medicament.ma/laboratoire/soludia-maghreb/),"99,75 G / 100 G",,,,,,,Médicament,,,,298.00 dhs,,,,198.40 dhs,Flacon de 400 G,,,Commercialisé,,,
,https://medicament.ma/medicament/restorgel-gel/,,,,Cliquez ici (https://medicament.ma/wp-content/uploads/2021/10/restorgel.png),,,"Hydrocolloïde, arginine, eau purifiée, macrogol, acide gras à chaîne ramifiée (BCFA), parahydroxybenzoate de méthyle (E218), parahydroxybenzoate de propyle (E216), EDTADiSodium.",Conservez à température ambiante (< 25°C) dans un endroit sec et dans l’emballage d’origine.,,,MAPHAR (https://medicament.ma/laboratoire/maphar/),,,,"Restorgel® est un gel hydroactif colloïdal destiné au traitement des petites plaies, qui favorise la cicatrisation rapide de la peau en couvrant la plaie et en constituant un milieu humide propice à la cicatrisation. Restorgel® est utilisé après un traitement au laser thérapeutique et sert à traiter les brûlures superficielles (également celles induites par la radiothérapie) et les petites plaies (par exemple écorchures, coupures). Restorgel® peut également être utilisé sur les plaies ouvertes superficielles. Propriétés : La formule hydroactive colloïdale de Restorgel® contribue à apaiser rapidement la douleur causée par les petites plaies grâce à son effet rafraîchissant. Restorgel® contribue à créer des conditions de cicatrisation optimales | afin d’accélérer le renouvellement des cellules. Ainsi, la plaie cicatrise plus rapidement et le risque de formation de cicatrices est réduit. Restorgel® forme une couche protectrice sur la plaie et la protège contre toute contamination externe. Restorgel® peut être utilisé sur les plaies sèches ou humides : • Dans le cas d’une plaie sèche, Restorgel® hydrate la plaie (effet « hydrogel »). Celle-ci absorbe l’eau contenue dans Restorgel®, ce qui favorise la dissolution des tissus nécrosés/lésionnés. • Dans le cas d’une plaie suintante, l’hydrocolloïde contenu dans Restorgel® est activé; Restorgel® absorbe l’excès d’exsudat et rétablit et maintient l’équilibre hydrique dans la plaie (effet « hydrocolloïde »).",Abbot,,,Dispositif médical,,,118.00 dhs,,,,,,Tube de 50 G,,,Commercialisé,,Aucun,
,https://medicament.ma/medicament/retacnyl-000025-creme/,,,,,Préparations antiacnéiques à usage topique,D10AD01,Trétinoïne,,,,SOTHEMA (https://medicament.ma/laboratoire/sothema/),"0,025%",,,"· Acné de sévérité moyenne, particulièrement indiqué dans l'acné rétentionnelle. | · Troubles de la kératinisation résistant aux émollients.",,,,Médicament,,,,74.30 dhs,,,,46.50 dhs,Tube de 30 g,,,Commercialisé,,A,
,https://medicament.ma/medicament/retacnyl-00005-creme/,,,,,Préparations antiacnéiques à usage topique,D10AD01,Trétinoïne,,,,SOTHEMA (https://medicament.ma/laboratoire/sothema/),0.05 %,,,"· Acné de sévérité moyenne, particulièrement indiqué dans l'acné rétentionnelle. | · Troubles de la kératinisation résistant aux émollients.",,,,Médicament,,,,77.70 dhs,,,,48.50 dhs,Tube de 30 g,,,Commercialisé,,A,
,https://medicament.ma/medicament/revaconium-50-mg-5-ml-solution-injectable-en-flacon/,,,,,"myorelaxant, agent à action périphérique",M03AC09,Rocuronium,,,,PROMOPHARM (HIKMA) (https://medicament.ma/laboratoire/promopharm-s-a/),50 MG / 5 ML,,,"indiqué chez les adultes et la population pédiatrique (du nouveau-né né à terme à l’adolescent (âgés de 0 à 18 ans)) comme adjuvant de l'anesthésie générale, pour faciliter l'intubation trachéale au cours de l’induction de routine et, assurer la relaxation musculaire pendant l’opération. | Également indiqué pour faciliter l'intubation trachéale pendant une induction rapide et comme adjuvant dans les unités de soins intensifs pour faciliter l'intubation trachéale et la ventilation mécanique pour un usage de courte durée.",,,,,,,,344.00 dhs,,,,229.00 dhs,Boite de 10 flacons de 5 ML,,,Commercialisé,,A,
,https://medicament.ma/medicament/revatio-20-mg-gelule/,,,,,"Antihypertenseur pulmonaire, inhibiteur de la phosphodiestérase de type 5 REVATIO cpr pell 20 mg",G04BE03,Sildénafil,,,,VIATRIS PHARMACEUTICALS (https://medicament.ma/laboratoire/viatris-pharmaceuticals/),20 MG,,,,,,,Médicament,,,,4167.00 dhs,,,Oui,3878.00 dhs,Boîte de 90,,,Commercialisé,,A,
,https://medicament.ma/medicament/revital-ginseng-plus-20-mg-capsule/,,,,,,,,,,,SUN PHARMACEUTICALS MOROCCO LLC (https://medicament.ma/laboratoire/sun-pharmaceuticals-morocco-llc/),,,,,,,,Complément alimentaire,,,123.25 dhs,,,,,,Boite de 30,,,Commercialisé,,,
,https://medicament.ma/medicament/revlimid-10-mg-gelule/,,,,,Immunomodulateur,L04AX04,Lénalidomide,,,,MAPHAR (https://medicament.ma/laboratoire/maphar/),10 MG,,,"Myélome multiple | Lénalidomide est indiqué en monothérapie pour le traitement d'entretien du myélome multiple non préalablement traité chez les patients adultes ayant reçu une autogreffe de cellules souches. | Lénalidomide est indiqué en association avec la dexaméthasone, ou avec le bortézomib et la | dexaméthasone ou avec le melphalan et la prednisone, pour le traitement du | myélome multiple non préalablement traité chez les patients adultes non éligibles à une greffe. | Lénalidomide est indiqué, en association avec la dexaméthasone, pour le traitement du myélome multiple chez les patients adultes ayant déjà reçu au moins un traitement antérieur. | Syndromes myélodysplasiques | Lénalidomide est indiqué en monothérapie pour le traitement des patients adultes présentant une anémie avec dépendance transfusionnelle due à un syndrome myélodysplasique à risque faible ou intermédiaire 1 associé à une anomalie cytogénétique de type délétion 5q isolée, lorsque les autres options thérapeutiques sont insuffisantes ou inappropriées. | Lymphome à cellules du manteau | Lénalidomide est indiqué en monothérapie pour le traitement des patients adultes présentant un lymphome à cellules du manteau en rechute ou réfractaire. | Lymphome folliculaire | Lénalidomide est indiqué, en association avec le rituximab (anticorps anti-CD20), pour le traitement des patients adultes présentant un lymphome folliculaire (de grade 1, 2 ou 3a) préalablement traité.",,,,Médicament,,,,17068.00 dhs,,,Oui,16742.00 dhs,Boite de 21,,,Commercialisé,,A,
,https://medicament.ma/medicament/revlimid-15-mg-gelule/,,,,,Immunomodulateur,L04AX04,Lénalidomide,,,,MAPHAR (https://medicament.ma/laboratoire/maphar/),15 MG,,,"Myélome multiple | Lénalidomide est indiqué en monothérapie pour le traitement d'entretien du myélome multiple non préalablement traité chez les patients adultes ayant reçu une autogreffe de cellules souches. | Lénalidomide est indiqué en association avec la dexaméthasone, ou avec le bortézomib et la | dexaméthasone ou avec le melphalan et la prednisone, pour le traitement du | myélome multiple non préalablement traité chez les patients adultes non éligibles à une greffe. | Lénalidomide est indiqué, en association avec la dexaméthasone, pour le traitement du myélome multiple chez les patients adultes ayant déjà reçu au moins un traitement antérieur. | Syndromes myélodysplasiques | Lénalidomide est indiqué en monothérapie pour le traitement des patients adultes présentant une anémie avec dépendance transfusionnelle due à un syndrome myélodysplasique à risque faible ou intermédiaire 1 associé à une anomalie cytogénétique de type délétion 5q isolée, lorsque les autres options thérapeutiques sont insuffisantes ou inappropriées. | Lymphome à cellules du manteau | Lénalidomide est indiqué en monothérapie pour le traitement des patients adultes présentant un lymphome à cellules du manteau en rechute ou réfractaire. | Lymphome folliculaire | Lénalidomide est indiqué, en association avec le rituximab (anticorps anti-CD20), pour le traitement des patients adultes présentant un lymphome folliculaire (de grade 1, 2 ou 3a) préalablement traité.",,,,Médicament,,,,17955.00 dhs,,,Oui,17611.00 dhs,Boite de 21,,,Commercialisé,,A,
,https://medicament.ma/medicament/revlimid-25-mg-gelule/,,,,,Immunomodulateur,L04AX04,Lénalidomide,,,,MAPHAR (https://medicament.ma/laboratoire/maphar/),25 MG,,,"Myélome multiple | Lénalidomide est indiqué en monothérapie pour le traitement d'entretien du myélome multiple non préalablement traité chez les patients adultes ayant reçu une autogreffe de cellules souches. | Lénalidomide est indiqué en association avec la dexaméthasone, ou avec le bortézomib et la | dexaméthasone ou avec le melphalan et la prednisone, pour le traitement du | myélome multiple non préalablement traité chez les patients adultes non éligibles à une greffe. | Lénalidomide est indiqué, en association avec la dexaméthasone, pour le traitement du myélome multiple chez les patients adultes ayant déjà reçu au moins un traitement antérieur. | Syndromes myélodysplasiques | Lénalidomide est indiqué en monothérapie pour le traitement des patients adultes présentant une anémie avec dépendance transfusionnelle due à un syndrome myélodysplasique à risque faible ou intermédiaire 1 associé à une anomalie cytogénétique de type délétion 5q isolée, lorsque les autres options thérapeutiques sont insuffisantes ou inappropriées. | Lymphome à cellules du manteau | Lénalidomide est indiqué en monothérapie pour le traitement des patients adultes présentant un lymphome à cellules du manteau en rechute ou réfractaire. | Lymphome folliculaire | Lénalidomide est indiqué, en association avec le rituximab (anticorps anti-CD20), pour le traitement des patients adultes présentant un lymphome folliculaire (de grade 1, 2 ou 3a) préalablement traité.",,,,Médicament,,,,19711.00 dhs,,,Oui,19333.00 dhs,Boite de 21,,,Commercialisé,,A,
,https://medicament.ma/medicament/revlimid-5-mg-gelule/,,,,,Immunomodulateur,L04AX04,Lénalidomide,,,,MAPHAR (https://medicament.ma/laboratoire/maphar/),5 MG,,,"Myélome multiple | Lénalidomide est indiqué en monothérapie pour le traitement d'entretien du myélome multiple non préalablement traité chez les patients adultes ayant reçu une autogreffe de cellules souches. | Lénalidomide est indiqué en association avec la dexaméthasone, ou avec le bortézomib et la | dexaméthasone ou avec le melphalan et la prednisone, pour le traitement du | myélome multiple non préalablement traité chez les patients adultes non éligibles à une greffe. | Lénalidomide est indiqué, en association avec la dexaméthasone, pour le traitement du myélome multiple chez les patients adultes ayant déjà reçu au moins un traitement antérieur. | Syndromes myélodysplasiques | Lénalidomide est indiqué en monothérapie pour le traitement des patients adultes présentant une anémie avec dépendance transfusionnelle due à un syndrome myélodysplasique à risque faible ou intermédiaire 1 associé à une anomalie cytogénétique de type délétion 5q isolée, lorsque les autres options thérapeutiques sont insuffisantes ou inappropriées. | Lymphome à cellules du manteau | Lénalidomide est indiqué en monothérapie pour le traitement des patients adultes présentant un lymphome à cellules du manteau en rechute ou réfractaire. | Lymphome folliculaire | Lénalidomide est indiqué, en association avec le rituximab (anticorps anti-CD20), pour le traitement des patients adultes présentant un lymphome folliculaire (de grade 1, 2 ou 3a) préalablement traité.",,,,Médicament,,,,16287.00 dhs,,,Oui,15976.00 dhs,Boite de 21,,,Commercialisé,,A,
